from,in,label
4050385,2330626,0
1520834,43522,0
3647375,2952452,0
400317,274840,0
3940979,1760590,0
562127,158999,0
2109453,1221049,0
1820664,2006049,0
1836325,4526031,0
3767031,4098360,0
2784199,1271564,0
602925,517722,0
2215727,81074,0
842369,4661159,0
3106103,2670911,0
4382437,1683068,0
2507508,4392593,0
2393002,3476552,0
3551620,4265959,0
2132909,4444934,0
1283643,930092,0
413013,3426582,0
4688992,260306,0
4804165,2645480,0
1979213,141966,0
182737,1958318,0
2146308,3914503,0
483329,894491,0
3551152,1961538,0
2221592,2274418,0
3106324,3035098,0
2242060,3066965,0
452781,525687,0
3039278,2347243,0
59430,1156155,0
4105349,2814001,0
612024,1356977,0
2402591,4201081,0
3178665,490788,0
2997297,1805480,0
3874409,4737205,0
1692732,3918520,0
4238907,854304,0
3713209,1649620,0
2948716,2626685,0
3556897,895468,0
3541106,3136945,0
3253153,4691934,0
3159772,1740607,0
389630,3060726,0
1282010,1376896,0
3483330,2848844,0
2516993,2425537,0
2703256,3586723,0
1433891,3788317,0
1157127,3892063,0
4533995,2955815,0
2660691,1022888,0
251888,1215343,0
405666,787087,0
3673474,4618492,0
1933302,138431,0
3816487,3992888,0
550194,1990672,0
637902,1717743,0
1736957,1659973,0
2987085,3116102,0
2347016,80891,0
3445454,656731,0
3637080,4610130,0
1218868,3822470,0
3991117,4502560,0
2635380,112803,0
3143385,194379,0
690768,3904916,0
4078083,58113,0
2076129,4415831,0
488931,912982,0
3177356,834655,0
3437456,1069034,0
3998288,4823497,0
4758021,2549112,0
4802959,3240343,0
264956,4807760,0
1820580,1393455,0
1495141,3796868,0
2248244,3808620,0
3754165,4070625,0
4023804,2242519,0
2746197,3206622,0
4076067,1974817,0
193628,4487370,0
2808297,1629832,0
1310128,2468415,0
4475659,4505428,0
526965,3100640,0
2998015,3079094,0
3348075,2983814,0
3451782,2190750,0
59337,1747897,0
3838471,3078271,0
3147466,3510620,0
1706127,3566112,0
2083300,3517491,0
141335,1736800,0
1795650,2531490,0
718155,1719906,0
2729430,2458627,0
1311437,2016607,0
4075963,556852,0
1656924,4318977,0
4556376,1177480,0
2858991,2558354,0
1139772,1551626,0
2715054,3384225,0
3478198,1488765,0
3807598,1755789,0
4122169,2877127,0
3680787,565053,0
784317,4486338,0
2376310,2480034,0
3660547,2863262,0
2907096,3748873,0
3459488,4583512,0
4543932,2947932,0
54447,2972394,0
192749,3945529,0
4227079,3570702,0
1849260,494494,0
2559960,4319011,0
962843,4240257,0
3396511,989815,0
4607354,450459,0
2200818,2673757,0
2850135,428155,0
3410007,2099638,0
4044767,2284916,0
4465720,1871237,0
2463971,1360171,0
2068314,1687049,0
4116252,2036197,0
2045309,2271274,0
2898189,1580461,0
4793690,2734214,0
1250378,527106,0
1724248,1749873,0
3198178,1369309,0
2581397,1832397,0
2929732,731648,0
3776305,2434704,0
2615614,4130330,0
3160328,2310154,0
3117447,4455217,0
992098,4488636,0
1221453,3985287,0
3226700,4419230,0
2939611,2237232,0
1146697,638379,0
1286654,784174,0
2985760,3268548,0
886033,4220568,0
1699405,4555390,0
3457730,3566982,0
4634351,4688355,0
2047448,883702,0
673764,2826892,0
2571024,1798428,0
4370345,4538019,0
3933816,3055331,0
2856652,2914011,0
3853155,1266727,0
4464518,2297174,0
3788650,1517581,0
4142381,2528662,0
2021085,4202611,0
318777,1015266,0
4337156,2955707,0
4807131,3923245,0
2547400,253999,0
4020295,993830,0
348862,1523090,0
2605716,1528142,0
2852960,4005906,0
1879400,3178774,0
113841,3125744,0
3744202,1713165,0
3835380,3492865,0
2653583,3611410,0
3595352,4009673,0
1598291,1339385,0
4028369,426823,0
10811,1337921,0
4356607,1777009,0
3591596,1585548,0
3530825,2813559,0
4305823,1890365,0
933022,920960,0
1509464,2134289,0
3840685,4401441,0
1226118,2593604,0
1096881,4155278,0
507123,1527671,0
160940,2361784,0
3593502,284378,0
1621497,165220,0
4837694,3774203,0
3754591,4225403,0
2061541,347434,0
1915786,2653039,0
277926,3279800,0
2043622,1583786,0
2649770,147935,0
742291,1837610,0
2971805,890860,0
2292341,1674232,0
1567167,3677305,0
1836366,785953,0
4208700,4601001,0
1523993,1042956,0
2862501,1545175,0
610519,2176668,0
2120408,404973,0
2207133,1129914,0
702097,934222,0
1685166,4236871,0
1102473,3797477,0
1656009,4169125,0
3040774,3559114,0
4568069,1489889,0
11457,3438123,0
4790283,1072281,0
1101399,3273374,0
1898572,4191627,0
418351,3468506,0
3892320,352504,0
1688938,2644931,0
1368660,238971,0
613597,4671223,0
3375913,2578127,0
2435549,60096,0
209687,3928153,0
394446,1252889,0
719259,458888,0
2154041,2609102,0
671932,1878617,0
289630,2624730,0
2798899,3888030,0
200210,4462335,0
4089132,3390326,0
2430857,217554,0
2001719,2985855,0
2939384,2695514,0
1431664,3520186,0
1595894,3313671,0
2248513,4562607,0
1791444,2507351,0
1272552,100545,0
2079204,160748,0
334793,1491007,0
3796816,1250296,0
4209206,654267,0
4302166,3997652,0
1846261,2248235,0
2140875,1957860,0
2575789,2787589,0
4400636,2452065,0
2297981,3169494,0
4070251,939720,0
645835,3498023,0
3711887,3699043,0
3440405,1765023,0
4546055,3729378,0
2869425,793763,0
2599418,883708,0
2690452,4214884,0
4048947,2479406,0
4156519,3916021,0
500583,2596504,0
4548539,4613016,0
3968673,3112122,0
3976286,1067172,0
4753351,2016729,0
920452,3238686,0
2826147,3491840,0
1326360,1938082,0
318899,3134524,0
3869368,3808037,0
953268,2762609,0
2494772,303137,0
1639178,4394601,0
2452683,2192565,0
1995053,680254,0
3848284,950574,0
2692477,1511668,0
2565536,4221970,0
873616,28333,0
3045204,4514142,0
2790881,1939962,0
2417104,1446259,0
314829,4167943,0
2001918,2999450,0
1299870,2346141,0
4327520,4001566,0
2567431,3748854,0
2878854,1730859,0
4295312,1867028,0
3878537,1110645,0
4379562,421223,0
394560,3460580,0
1460987,233015,0
1476007,577563,0
267074,2288125,0
2788192,187411,0
860775,3180660,0
3227501,2634615,0
3796876,972769,0
4485571,2082958,0
4196675,2860128,0
2813375,567179,0
3047402,4133393,0
1235023,1143870,0
2861818,4205152,0
1859885,1970074,0
380966,4315892,0
1460603,3310733,0
3932423,4157272,0
1704906,3753235,0
4582904,3223761,0
1014383,4328494,0
1262944,1900189,0
3856273,1556675,0
4414947,4032515,0
1086148,217990,0
2856490,2932121,0
4035619,2597652,0
2761626,4739124,0
716365,2537901,0
4468978,4742421,0
205092,663938,0
4695079,865441,0
2577017,3574140,0
3221787,2440744,0
2700931,4003210,0
498033,1977658,0
2291450,2769772,0
3470607,2738807,0
2627367,4779449,0
1128903,439959,0
2535119,2217431,0
1870570,4328427,0
2703408,4637036,0
3162452,1303340,0
2761904,2458287,0
3644321,2776883,0
1634504,145976,0
3553818,1215470,0
2639948,616440,0
1106823,1939659,0
4055254,2608964,0
3701404,4523328,0
1233463,4209264,0
3495340,4589454,0
1883918,369499,0
175666,2307247,0
3367328,1212049,0
1838923,1926093,0
3480647,4219363,0
1999730,966290,0
1610744,2078139,0
1290760,1822530,0
2820381,3413953,0
4426871,3425390,0
4285415,2734076,0
407833,2466394,0
2497564,302642,0
2386892,1439253,0
3808260,3573508,0
784332,1029008,0
3482738,1334066,0
4177078,4330837,0
3806565,4523448,0
4403711,1496037,0
146284,4034391,0
1289563,1735846,0
2753653,4787486,0
427496,4230380,0
4382684,2143645,0
1077261,2179854,0
2778396,3569731,0
35384,2389402,0
4633607,2513023,0
452045,143593,0
4139999,1071433,0
1762592,2098483,0
2471967,3878893,0
3509764,1793010,0
1811764,3071411,0
1392859,2579573,0
4675874,3650154,0
1083075,2459740,0
422040,1085628,0
559940,4453468,0
922206,931920,0
1231990,3163311,0
3700305,859280,0
4718362,103356,0
67387,4804014,0
3670857,2216685,0
2439096,1519790,0
4282646,3299598,0
2645843,882806,0
4620191,1215786,0
3974869,1307416,0
84618,283843,0
2163708,3774301,0
3662804,3826559,0
2537683,3725765,0
3518881,888159,0
3507659,3288897,0
3052755,4721066,0
2033173,166168,0
4198354,573639,0
2335255,3211686,0
4860829,1294483,0
577294,1450791,0
1700543,3364632,0
3376995,4783626,0
2125182,924760,0
1458127,2404111,0
1437559,4635979,0
2159984,1167883,0
4824673,677249,0
22957,4175618,0
111342,4320705,0
2622010,67269,0
4224636,3499865,0
925152,3478091,0
2819539,1842413,0
2853529,2802673,0
2917803,3099241,0
1232225,2621582,0
2300246,2362911,0
1273970,3461211,0
3323032,1851655,0
877103,1928349,0
2257363,3757100,0
396410,78880,0
4087013,1814914,0
1911819,2797346,0
768827,892494,0
3528500,3048615,0
4863106,4556893,0
984855,1056467,0
720431,4557716,0
2430353,4377214,0
2272477,2762627,0
1466076,2174965,0
1822210,825198,0
2444798,3243113,0
3900111,799728,0
2041919,1386318,0
301695,1144876,0
63745,3086607,0
2760121,1500812,0
3669252,3966348,0
690385,295909,0
3744526,722411,0
2965293,3473989,0
4531859,2597322,0
4164017,3968736,0
3784026,2628364,0
4762063,2593027,0
696433,962679,0
2065914,3561476,0
4706486,2776317,0
1398206,2814688,0
1320002,2040852,0
3821933,812787,0
1277613,2785715,0
313464,961030,0
4672247,166907,0
2260755,3355485,0
4777859,940567,0
2491491,3101502,0
4527373,4632267,0
3203892,2420941,0
173864,2000549,0
2504055,328918,0
863743,822892,0
2577505,1175668,0
2613994,4843427,0
4047312,3665165,0
1998277,1503810,0
889883,2657504,0
1651418,549039,0
4838307,2667299,0
4445352,377299,0
3585674,1007813,0
1429732,2155766,0
2632612,1509350,0
313703,439581,0
9647,1639480,0
4153677,767962,0
2571639,1648554,0
4231504,2988156,0
4660051,1393122,0
1689686,4446614,0
3584192,4771143,0
3414202,4322099,0
4260055,644899,0
1445761,4817619,0
1344421,3451618,0
3025290,3543765,0
3499055,2435311,0
1883763,3863369,0
719671,86160,0
2825172,2720283,0
4057626,4817923,0
2370707,4819580,0
4447312,598114,0
512361,564804,0
734931,794719,0
285304,2545375,0
3663429,2148599,0
1088090,1961578,0
642040,1736457,0
1920954,3968677,0
4752067,762168,0
4267572,3883212,0
3142283,2096983,0
2563402,4077556,0
4228588,495044,0
3379450,1822904,0
3622176,3804639,0
259671,1103471,0
748350,4401161,0
1380789,3257918,0
3117810,1733458,0
1669862,1206759,0
2961347,1321575,0
2314493,2491123,0
2667590,2855766,0
291525,2435027,0
1131983,380434,0
1389670,4710559,0
1753360,3099491,0
3864973,3554424,0
335577,3375303,0
3382738,4419229,0
2186210,3885571,0
4057121,455379,0
4067397,1152726,0
3827739,2744528,0
508731,702208,0
1658405,7813,0
693122,3471660,0
967981,2830608,0
1966086,2803245,0
4010692,4656743,0
3289322,4592694,0
1612872,1935403,0
4064827,4065847,0
144224,3677417,0
1654264,14582,0
1652974,1901604,0
2590919,4330274,0
3277073,1456570,0
652589,828717,0
4152685,798667,0
605021,1719791,0
2301104,463195,0
4200785,3997601,0
503561,282622,0
4747390,2943658,0
1558844,2048808,0
2267410,1567149,0
2069272,364233,0
156017,2160438,0
1572786,4817103,0
309912,3678194,0
887329,3150891,0
2268245,2709692,0
3155731,2954654,0
2661820,1620197,0
4414711,2549935,0
2337422,2991946,0
1311882,3976403,0
2548826,3214582,0
2063005,205177,0
1259099,4617518,0
2292519,1453681,0
4253868,1992892,0
2641721,4369305,0
1749489,2218066,0
3284427,2890699,0
2688152,2772570,0
2338214,716800,0
4259114,5000,0
1936627,2218658,0
2897570,4521653,0
4753027,2252798,0
2016062,3864072,0
1063222,3235532,0
228248,1826129,0
1909989,3545782,0
2833567,1111666,0
3601136,965193,0
945415,1781303,0
859517,1461392,0
1620378,1681984,0
4490421,3089635,0
2094093,2300930,0
11816,2565624,0
1444505,1767153,0
149936,4480951,0
3924808,4418096,0
2897447,1900324,0
3372944,1168917,0
3080122,4261963,0
4157058,625481,0
1745110,4184785,0
1473377,29866,0
4104336,2215527,0
4696492,4051462,0
4424034,2845720,0
1176628,2758654,0
1257808,1017544,0
2993547,766020,0
2631500,1187299,0
3268835,4240017,0
930567,1626461,0
2637108,1857487,0
2136180,3715921,0
1411858,3590992,0
4378611,4596725,0
3814449,1569634,0
4065483,1096355,0
3969801,4038232,0
4681327,3017922,0
4213993,277796,0
1763288,1379136,0
549148,2636942,0
3178120,4175323,0
3382806,300661,0
2666088,1205246,0
1340305,2199626,0
1367757,1415965,0
3872010,837845,0
2946706,1879719,0
4512913,3391313,0
4866464,4369676,0
3729147,4418464,0
910170,3337606,0
2785789,3707075,0
4720320,2676178,0
4173266,4061467,0
3705594,1480323,0
1075267,4823596,0
4671781,3712296,0
1863672,1874544,0
4670085,3423808,0
3941223,1508852,0
375235,4440365,0
2236575,2443344,0
4583434,3965058,0
4041878,4863210,0
4447381,2822687,0
3992560,3549322,0
4568883,2311661,0
735282,1914557,0
4507065,1467025,0
4557546,3398732,0
1913216,2040885,0
4306556,740472,0
192089,3071461,0
110290,1511415,0
2585821,3373670,0
1215946,3056410,0
4762870,1423291,0
2670514,1441005,0
4831352,3409658,0
3206599,2797838,0
3418466,1199210,0
3717895,667700,0
2549294,3214008,0
1639564,210716,0
4377137,3684230,0
89571,74777,0
2452727,5162,0
517317,2018038,0
3036220,2941804,0
1142511,497563,0
578580,4621052,0
2890568,2063447,0
51106,3669881,0
4577323,2852237,0
3588581,3334418,0
3226952,3882490,0
979499,4417957,0
2185661,953679,0
4113279,2807472,0
3177478,848497,0
4480987,4941,0
1330792,2970086,0
1502088,3835675,0
2438990,4051784,0
2623436,2503438,0
848946,3047745,0
1453988,4144693,0
307211,3840414,0
3621056,2247014,0
59330,3129124,0
968872,1726905,0
3213725,2583050,0
3516855,3127068,0
2482305,1637923,0
2890670,2621561,0
947753,3167762,0
1721112,301803,0
2094897,4119125,0
919338,1120864,0
351569,4778704,0
3148966,1392360,0
3935507,2552747,0
3754774,4803094,0
2782855,2936520,0
4343475,1718342,0
3837467,1174010,0
3517767,1686187,0
2250114,77890,0
754288,4562612,0
3250948,4849392,0
1058671,4678650,0
831597,2903860,0
1588241,4358366,0
3457128,1359127,0
3666268,162891,0
715236,19226,0
1654400,14501,0
1215778,722335,0
1688772,4287658,0
3317398,3415913,0
2649456,906937,0
844417,2029490,0
2648412,702754,0
4075520,4403530,0
785789,3624142,0
4738567,4305830,0
2806744,2275262,0
4319051,3203095,0
3723845,917498,0
2891005,2469795,0
4572541,483516,0
1531602,829031,0
2072193,3010540,0
2782386,4597962,0
1980663,4801971,0
1877457,2658367,0
2694735,4193088,0
3011820,389512,0
1106927,3761093,0
781178,4555608,0
2863367,1145363,0
262264,3725669,0
3415667,1447153,0
3901494,2008242,0
2979547,108676,0
4848773,1844749,0
4561777,638394,0
1494314,3495658,0
491381,132154,0
1232213,332291,0
4696844,185649,0
1750312,563829,0
38595,1670693,0
4005590,77836,0
3874749,4385287,0
3358590,2273748,0
187376,3685476,0
1661546,622313,0
1626801,3895626,0
257109,2720145,0
3339350,1526383,0
3228748,4574937,0
1483222,3462835,0
4396024,1009877,0
3487621,737272,0
4769924,3704655,0
4239064,2048852,0
226558,3041924,0
3614342,3666713,0
2330271,2364241,0
2030389,1134660,0
4172866,1715254,0
4716862,4638187,0
4152377,4194153,0
459000,4622413,0
147819,844057,0
2025731,1270125,0
2552188,1188961,0
1795262,2176940,0
4792489,3852476,0
1235818,2139667,0
1899713,4589806,0
3496758,1731522,0
2058250,334075,0
4260309,1140141,0
2306809,3020279,0
1866238,2215620,0
1836696,152903,0
4136309,2258250,0
3177881,3521394,0
3693150,4657326,0
4530363,2438189,0
2845321,4841090,0
2437129,30888,0
1043949,3150575,0
2970781,4181297,0
4024921,3070687,0
4659600,1308933,0
1325259,152048,0
3312559,2055670,0
1684432,2536662,0
2537970,515931,0
4356194,1212338,0
2806616,4773353,0
360542,3645348,0
512978,3189520,0
1738032,2743387,0
181334,1194219,0
3712557,4232947,0
1095245,1254139,0
1852259,4115976,0
1676196,2593517,0
2586246,246453,0
1497965,1992832,0
517075,3792578,0
3159409,389331,0
132308,1551621,0
4620783,599975,0
2023508,4095536,0
4202822,2004491,0
492553,1849390,0
2074563,561780,0
2243889,3151755,0
4055907,3288613,0
45392,1779948,0
1885464,1936541,0
3917951,57821,0
4167694,83677,0
3071114,3783930,0
2305684,4732182,0
2125497,2116763,0
3163456,4433402,0
2224982,2219954,0
3604335,3740377,0
3761155,3428425,0
3429928,3505558,0
1250276,4527108,0
4451606,4661562,0
3514696,156090,0
2665983,1538351,0
2518790,296168,0
2714116,104557,0
2080415,3073756,0
1694647,624340,0
1812257,1558023,0
4553405,2341417,0
3513908,867439,0
4138064,1269238,0
3570730,61296,0
3013104,1477456,0
64392,6265,0
2232352,1767455,0
4413793,4820546,0
4587647,1481564,0
4729924,4117943,0
3613789,4369269,0
2475642,3657238,0
393852,38383,0
4390490,3300982,0
3155665,4788720,0
2068421,3045210,0
2322051,2370100,0
2140700,754367,0
4459317,4838723,0
1378794,4117007,0
3458688,993408,0
2964569,394475,0
1043856,916616,0
3239127,1462514,0
1619737,2592244,0
1423900,3229379,0
2248729,873421,0
2906591,771667,0
18900,4013310,0
612660,2457119,0
893015,4834296,0
4484815,3136451,0
3835696,583806,0
1521728,4352282,0
946231,3752748,0
2623665,1318569,0
1612276,4714819,0
1503856,1928724,0
3853933,3874196,0
105705,3297006,0
938972,2199227,0
1800770,3243846,0
845728,1003922,0
3388278,1742402,0
4430072,1844198,0
4750871,245920,0
3275341,317946,0
1154021,635334,0
3740791,3083237,0
2245829,682107,0
963397,2011193,0
3435269,1187777,0
1869339,2454814,0
523725,3295108,0
3285736,2352210,0
218396,3376527,0
855486,52450,0
170071,2393012,0
4094335,792333,0
1981539,926,0
3688899,3117367,0
4519465,2846295,0
2923497,87868,0
3179751,4056440,0
3491455,2743896,0
1276867,60617,0
3374701,3333335,0
1584354,144083,0
3479120,2705624,0
2024075,2662961,0
2655839,1533354,0
1637020,2084025,0
3234773,4710048,0
2077951,2513516,0
2705707,4268672,0
2822265,3431691,0
3706753,1534447,0
2074605,3065204,0
3035866,1677542,0
326916,2736169,0
4325253,790224,0
4753656,201154,0
711307,2315042,0
1135585,3689508,0
2314921,2473673,0
614537,4494894,0
4463525,2051387,0
469349,1089819,0
4714444,2822079,0
1178408,4837393,0
1123837,2185538,0
4429809,3979067,0
4513346,28288,0
3209882,4138764,0
2747078,2142463,0
107121,1216803,0
2551020,2515585,0
2724465,1272909,0
4705338,725267,0
900391,4190947,0
2830700,717173,0
1956415,2467450,0
2667489,3574957,0
3515441,1137391,0
4429995,950909,0
3488609,3772798,0
858764,3724789,0
3575809,943945,0
3667650,880525,0
2561659,3736197,0
2226481,1396580,0
3277130,1103573,0
779981,1927600,0
2869042,2326580,0
4655585,4191806,0
2015974,2396093,0
4256008,1885957,0
4865324,3200137,0
3162713,1027134,0
4170026,1979910,0
1779043,2455993,0
2953843,1615807,0
4171112,1785464,0
1284438,2740292,0
2296074,130736,0
4276117,4485174,0
2030094,3559831,0
4515744,480299,0
3579018,2326609,0
4762986,4853055,0
556760,4183452,0
2935652,1587544,0
575206,261951,0
3642085,1037525,0
2864221,2707447,0
953495,1324988,0
4455279,945878,0
2881311,3466988,0
355708,2837206,0
110263,1736757,0
1097003,3787984,0
3405759,3712160,0
2676817,4383322,0
743730,2273645,0
1643672,666304,0
701183,2935624,0
3295911,3493989,0
2645510,4212034,0
472464,1406575,0
2717185,3381968,0
2784809,4045688,0
2711876,1487985,0
1873814,4305246,0
3523943,3854634,0
3472879,742107,0
67197,1771118,0
2591109,47196,0
1929260,1107865,0
1440069,1686396,0
337562,1498704,0
144707,272239,0
3424713,1664556,0
646993,700071,0
187572,2520107,0
1834117,4511312,0
4417349,149948,0
2732247,4431648,0
2709191,1918545,0
3743640,4062585,0
4021291,4644150,0
4814554,4751192,0
4842800,3884882,0
904350,4565651,0
4596946,401760,0
322904,471902,0
3568581,3433097,0
202727,2705239,0
1738161,4147500,0
759567,4793108,0
3419050,1081337,0
2386480,1599095,0
257277,1521368,0
1837445,3143030,0
3309053,847994,0
1448382,2700661,0
617107,3121270,0
1360612,4103963,0
4543678,835352,0
4559388,824026,0
4031908,4376454,0
3044884,3934304,0
170577,1346949,0
4187435,1112860,0
3581933,2505095,0
1583242,4071728,0
601986,1097871,0
3233491,4814732,0
908832,1877808,0
3427411,4138229,0
4426804,1018587,0
1595144,1178396,0
1905136,2642235,0
1840505,4229885,0
616502,3570766,0
567535,3189151,0
4417274,4659621,0
4591291,376800,0
562448,963373,0
3477213,4846559,0
324912,3386662,0
2668401,3273388,0
465553,2104699,0
1835408,4689659,0
1963959,3752990,0
3488254,981755,0
817310,1545389,0
553328,2543494,0
3562466,2309125,0
4610180,3955151,0
578016,3467480,0
2323454,3347343,0
1508623,2587967,0
4295159,2552790,0
480658,4379660,0
1267918,3995476,0
1609668,3643946,0
2428857,2316700,0
3800510,1358249,0
2311652,703420,0
2703349,483770,0
648983,1237418,0
3046393,527878,0
4787455,2937810,0
3866137,903265,0
3744008,3175472,0
4043604,4680918,0
1781886,3546423,0
4085461,3425897,0
1241919,2466104,0
