,Node_1,Node_2,Node_1_friends_number,Node_2_friends_number,number_of_common_friends,sum_of_friends,J_similarity,Preferential_Attachment
642,2467983,838924,0,0,0,0,0,0
643,2316299,928106,0,0,0,0,0,0
644,124359,1161782,0,0,0,0,0,0
645,1030679,3423407,0,0,0,0,0,0
646,3230140,4037712,0,0,0,0,0,0
647,226893,2628058,0,0,0,0,0,0
648,3288672,4858730,0,0,0,0,0,0
649,1888396,408583,0,0,0,0,0,0
650,231615,395673,0,0,0,0,0,0
651,3350357,1111376,0,0,0,0,0,0
652,3411608,3395046,0,0,0,0,0,0
653,1066308,1739076,0,0,0,0,0,0
654,4836461,3939314,0,0,0,0,0,0
655,3381771,75442,0,0,0,0,0,0
656,1181531,4255564,0,0,0,0,0,0
657,1128960,960638,0,0,0,0,0,0
658,2712204,1219374,0,0,0,0,0,0
659,678393,2646841,0,0,0,0,0,0
660,3680557,3218681,0,0,0,0,0,0
661,3383162,4548379,0,0,0,0,0,0
662,4026828,4624493,0,0,0,0,0,0
663,3572473,4350760,0,0,0,0,0,0
664,1205637,3352181,0,0,0,0,0,0
665,1243105,591120,0,0,0,0,0,0
666,288959,3221620,0,0,0,0,0,0
667,4741295,972065,0,0,0,0,0,0
668,571381,4398644,0,0,0,0,0,0
669,2539298,2954747,0,0,0,0,0,0
670,2677461,3915368,0,0,0,0,0,0
671,1948637,4212562,0,0,0,0,0,0
672,3070111,4297671,0,0,0,0,0,0
673,3987052,930730,0,0,0,0,0,0
674,3086927,3650806,0,0,0,0,0,0
675,2045935,4578069,0,0,0,0,0,0
676,4259805,936595,0,0,0,0,0,0
677,337719,4780709,0,0,0,0,0,0
678,3068190,1508418,0,0,0,0,0,0
679,2859767,2258728,0,0,0,0,0,0
680,4077242,4052880,0,0,0,0,0,0
681,3515573,10935,0,0,0,0,0,0
682,1981037,4004849,0,0,0,0,0,0
683,2887863,1348184,0,0,0,0,0,0
684,4411727,1383202,0,0,0,0,0,0
685,3231878,2414103,0,0,0,0,0,0
686,228967,3810427,0,0,0,0,0,0
687,4298331,3603185,0,0,0,0,0,0
688,3092326,3195911,0,0,0,0,0,0
689,2476468,2018451,0,0,0,0,0,0
690,1773099,2138402,0,0,0,0,0,0
691,2028346,4500162,0,0,0,0,0,0
692,1228626,2701585,0,0,0,0,0,0
693,2043254,1207356,0,0,0,0,0,0
694,1522713,3002598,0,0,0,0,0,0
695,4536711,4166900,0,0,0,0,0,0
696,3268905,2293713,0,0,0,0,0,0
697,2969136,3411755,0,0,0,0,0,0
698,2645135,173954,0,0,0,0,0,0
699,1652563,1371995,0,0,0,0,0,0
700,4674289,3844782,0,0,0,0,0,0
701,4206666,2413954,0,0,0,0,0,0
702,2635543,3232702,0,0,0,0,0,0
703,456780,964976,0,0,0,0,0,0
704,492584,2807201,0,0,0,0,0,0
705,2591064,4596593,0,0,0,0,0,0
706,3480159,4040918,0,0,0,0,0,0
707,3145526,1848704,0,0,0,0,0,0
708,752196,672576,0,0,0,0,0,0
709,765434,4245733,0,0,0,0,0,0
710,147050,4303930,0,0,0,0,0,0
711,800904,2617994,0,0,0,0,0,0
712,767376,3283263,0,0,0,0,0,0
713,1331657,1541018,0,0,0,0,0,0
714,1895958,1148439,0,0,0,0,0,0
715,1091336,1915219,0,0,0,0,0,0
716,657982,1143799,0,0,0,0,0,0
717,4024371,1058612,0,0,0,0,0,0
718,2272070,684201,0,0,0,0,0,0
719,2342676,1850307,0,0,0,0,0,0
720,1737549,4844273,0,0,0,0,0,0
721,1066666,1220324,0,0,0,0,0,0
722,344472,4222161,0,0,0,0,0,0
723,2655880,3712706,0,0,0,0,0,0
724,1941481,2309733,0,0,0,0,0,0
725,1583311,842074,0,0,0,0,0,0
726,2283018,2958035,0,0,0,0,0,0
727,4633621,3292241,0,0,0,0,0,0
728,798646,4336138,0,0,0,0,0,0
729,1161649,3865600,0,0,0,0,0,0
730,2194440,4497613,0,0,0,0,0,0
731,1636464,1490169,0,0,0,0,0,0
732,574060,2223489,0,0,0,0,0,0
733,3695130,2743507,0,0,0,0,0,0
734,3155521,4293905,0,0,0,0,0,0
735,430024,2888393,0,0,0,0,0,0
736,3271721,3220863,0,0,0,0,0,0
737,4538954,4775063,0,0,0,0,0,0
738,3488496,1762736,0,0,0,0,0,0
739,3931839,1706634,0,0,0,0,0,0
740,1408690,270797,0,0,0,0,0,0
741,1690402,1954626,0,0,0,0,0,0
742,4125402,762165,0,0,0,0,0,0
743,4305064,1092406,0,0,0,0,0,0
744,4838770,4360353,0,0,0,0,0,0
745,3620829,3312641,0,0,0,0,0,0
746,2198607,3953874,0,0,0,0,0,0
747,2897209,1727278,0,0,0,0,0,0
748,58860,1202495,0,0,0,0,0,0
749,1984754,3806257,0,0,0,0,0,0
750,2315801,2432854,0,0,0,0,0,0
751,3289868,2760224,0,0,0,0,0,0
752,1044267,4163622,0,0,0,0,0,0
753,3108557,741196,0,0,0,0,0,0
754,149554,4067805,0,0,0,0,0,0
755,2373242,1207766,0,0,0,0,0,0
756,1221287,971024,0,0,0,0,0,0
757,2685983,634048,0,0,0,0,0,0
758,1679645,2476261,0,0,0,0,0,0
759,297617,1197252,0,0,0,0,0,0
760,3698339,646784,0,0,0,0,0,0
761,4418402,1577308,0,0,0,0,0,0
762,4104370,2935368,0,0,0,0,0,0
763,1303135,1246583,0,0,0,0,0,0
764,4803511,3601997,0,0,0,0,0,0
765,2221924,1775023,0,0,0,0,0,0
766,4498202,3555232,0,0,0,0,0,0
767,1505535,321400,0,0,0,0,0,0
768,2507172,3944295,0,0,0,0,0,0
769,3075862,826472,0,0,0,0,0,0
770,2060554,4365640,0,0,0,0,0,0
771,2181403,2154662,0,0,0,0,0,0
772,4718517,3157220,0,0,0,0,0,0
773,1340990,4166346,0,0,0,0,0,0
774,2040037,110375,0,0,0,0,0,0
775,1899801,1204115,0,0,0,0,0,0
776,1487404,569703,0,0,0,0,0,0
777,800775,2260992,0,0,0,0,0,0
778,3924472,4841866,0,0,0,0,0,0
779,3521937,348159,0,0,0,0,0,0
780,626977,1185805,0,0,0,0,0,0
781,3787535,491679,0,0,0,0,0,0
782,2130193,3420822,0,0,0,0,0,0
783,1780889,747813,0,0,0,0,0,0
784,4386316,1786761,0,0,0,0,0,0
785,3530187,4850634,0,0,0,0,0,0
786,1083556,2784079,0,0,0,0,0,0
787,4777164,4473436,0,0,0,0,0,0
788,3256784,1681355,0,0,0,0,0,0
789,2501813,796386,0,0,0,0,0,0
790,2569226,710387,0,0,0,0,0,0
791,3086357,1215995,0,0,0,0,0,0
792,3240667,3752227,0,0,0,0,0,0
793,435949,2393624,0,0,0,0,0,0
794,4281481,3555664,0,0,0,0,0,0
795,4341589,1632891,0,0,0,0,0,0
796,3228719,2156690,0,0,0,0,0,0
797,1659599,4066772,0,0,0,0,0,0
798,3949619,2220793,0,0,0,0,0,0
799,4323390,3390325,0,0,0,0,0,0
800,1113249,4172567,0,0,0,0,0,0
801,130387,1742721,0,0,0,0,0,0
802,2842801,2195416,0,0,0,0,0,0
803,3658079,2601615,0,0,0,0,0,0
804,2771793,3441881,0,0,0,0,0,0
805,3440451,3058744,0,0,0,0,0,0
806,4677799,3798615,0,0,0,0,0,0
807,1991820,3299295,0,0,0,0,0,0
808,480569,2485800,0,0,0,0,0,0
809,2336736,4419450,0,0,0,0,0,0
810,1043735,4680025,0,0,0,0,0,0
811,2830125,1126,0,0,0,0,0,0
812,1211720,12762,0,0,0,0,0,0
813,2833145,3794458,0,0,0,0,0,0
814,1664271,2036428,0,0,0,0,0,0
815,3869027,2193852,0,0,0,0,0,0
816,4578997,1436191,0,0,0,0,0,0
817,3772570,3358154,0,0,0,0,0,0
818,124605,866156,0,0,0,0,0,0
819,39719,898742,0,0,0,0,0,0
820,2621184,4569887,0,0,0,0,0,0
821,2526971,776144,0,0,0,0,0,0
822,858631,4569763,0,0,0,0,0,0
823,2062210,933347,0,0,0,0,0,0
824,1407674,3689788,0,0,0,0,0,0
825,4789413,228616,0,0,0,0,0,0
826,4703643,3175198,0,0,0,0,0,0
827,842588,2598829,0,0,0,0,0,0
828,695116,3199712,0,0,0,0,0,0
829,1750368,2151609,0,0,0,0,0,0
830,3884896,4233552,0,0,0,0,0,0
831,4695501,3087158,0,0,0,0,0,0
832,1565084,3569036,0,0,0,0,0,0
833,1960466,2376414,0,0,0,0,0,0
834,2909277,4304325,0,0,0,0,0,0
835,2632687,3966988,0,0,0,0,0,0
836,2890603,2288540,0,0,0,0,0,0
837,3123196,3978444,0,0,0,0,0,0
838,2401796,2073621,0,0,0,0,0,0
839,176285,854930,0,0,0,0,0,0
840,4628164,1114813,0,0,0,0,0,0
841,276172,4123372,0,0,0,0,0,0
842,3698211,3084804,0,0,0,0,0,0
843,99916,1655891,0,0,0,0,0,0
844,571439,4113387,0,0,0,0,0,0
845,1103311,736128,0,0,0,0,0,0
846,4353788,4646872,0,0,0,0,0,0
847,3590938,191436,0,0,0,0,0,0
848,4568048,4002838,0,0,0,0,0,0
849,2875027,24116,0,0,0,0,0,0
850,1658289,2476025,0,0,0,0,0,0
851,3513826,3765455,0,0,0,0,0,0
852,4310297,2378595,0,0,0,0,0,0
853,3178571,3460409,0,0,0,0,0,0
854,5527,3648394,0,0,0,0,0,0
855,1291912,3347771,0,0,0,0,0,0
856,3619998,3312542,0,0,0,0,0,0
857,2550595,3512651,0,0,0,0,0,0
858,2603511,552177,0,0,0,0,0,0
859,1902176,2779989,0,0,0,0,0,0
860,1938092,3160264,0,0,0,0,0,0
861,4170071,579865,0,0,0,0,0,0
862,268311,1919608,0,0,0,0,0,0
863,1501452,83144,0,0,0,0,0,0
864,3694460,2613162,0,0,0,0,0,0
865,4457120,317589,0,0,0,0,0,0
866,1337097,4016762,0,0,0,0,0,0
867,1324131,894318,0,0,0,0,0,0
868,979124,3972842,0,0,0,0,0,0
869,2372518,2560722,0,0,0,0,0,0
870,271006,2241430,0,0,0,0,0,0
871,2463820,1843446,0,0,0,0,0,0
872,4598613,1726803,0,0,0,0,0,0
873,3167674,570787,0,0,0,0,0,0
874,3556342,339248,0,0,0,0,0,0
875,2471199,2590676,0,0,0,0,0,0
876,277627,361581,0,0,0,0,0,0
877,1307229,1419694,0,0,0,0,0,0
878,3940397,681553,0,0,0,0,0,0
879,4703586,1132091,0,0,0,0,0,0
880,852484,644513,0,0,0,0,0,0
881,4087181,3630850,0,0,0,0,0,0
882,673615,965787,0,0,0,0,0,0
883,3972678,3738686,0,0,0,0,0,0
884,4206142,1409733,0,0,0,0,0,0
885,3541116,4290318,0,0,0,0,0,0
886,2379213,2960358,0,0,0,0,0,0
887,4239648,3134437,0,0,0,0,0,0
888,10392,1200603,0,0,0,0,0,0
889,1148010,1562085,0,0,0,0,0,0
890,971669,4106660,0,0,0,0,0,0
891,4059282,1055283,0,0,0,0,0,0
892,1164770,342484,0,0,0,0,0,0
893,2713839,1678606,0,0,0,0,0,0
894,1589796,970894,0,0,0,0,0,0
895,283096,3532693,0,0,0,0,0,0
896,667419,2809565,0,0,0,0,0,0
897,2236967,1901951,0,0,0,0,0,0
898,1503403,2125619,0,0,0,0,0,0
899,3097896,4393821,0,0,0,0,0,0
900,3422646,2392066,0,0,0,0,0,0
901,357617,2164726,0,0,0,0,0,0
902,1442703,3393508,0,0,0,0,0,0
903,1964650,4602269,0,0,0,0,0,0
904,3807436,4586391,0,0,0,0,0,0
905,3771846,2808118,0,0,0,0,0,0
906,981730,140079,0,0,0,0,0,0
907,124055,1578672,0,0,0,0,0,0
908,4146753,3467701,0,0,0,0,0,0
909,3290892,1356845,0,0,0,0,0,0
910,1800830,2119790,0,0,0,0,0,0
911,2523366,1548394,0,0,0,0,0,0
912,828335,1293712,0,0,0,0,0,0
913,2099599,1479496,0,0,0,0,0,0
914,3338087,2152584,0,0,0,0,0,0
915,4375582,3533113,0,0,0,0,0,0
916,3893130,1006352,0,0,0,0,0,0
917,2155947,2117699,0,0,0,0,0,0
918,2389892,3149213,0,0,0,0,0,0
919,4310499,195568,0,0,0,0,0,0
920,4212112,1702850,0,0,0,0,0,0
921,3538967,2283820,0,0,0,0,0,0
922,180841,3477052,0,0,0,0,0,0
923,245925,4134076,0,0,0,0,0,0
924,3271683,4475551,0,0,0,0,0,0
925,2933335,4607838,0,0,0,0,0,0
926,3957324,4395003,0,0,0,0,0,0
927,3732129,4663096,0,0,0,0,0,0
928,3983770,4849990,0,0,0,0,0,0
929,2984221,1763687,0,0,0,0,0,0
930,559394,1838823,0,0,0,0,0,0
931,3801351,1079742,0,0,0,0,0,0
932,4120920,2861698,0,0,0,0,0,0
933,376831,3026358,0,0,0,0,0,0
934,4283987,2212937,0,0,0,0,0,0
935,3303761,4488789,0,0,0,0,0,0
936,806941,2572934,0,0,0,0,0,0
937,1088309,4227085,0,0,0,0,0,0
938,1171546,1219713,0,0,0,0,0,0
939,535615,2851835,0,0,0,0,0,0
940,1632122,371376,0,0,0,0,0,0
941,3949949,654086,0,0,0,0,0,0
942,4812286,4391797,0,0,0,0,0,0
943,1135658,4724042,0,0,0,0,0,0
944,2166692,679063,0,0,0,0,0,0
945,1095373,3925168,0,0,0,0,0,0
946,2766852,866127,0,0,0,0,0,0
947,844553,923218,0,0,0,0,0,0
948,1514086,59644,0,0,0,0,0,0
949,3985025,3397030,0,0,0,0,0,0
950,3394043,1794735,0,0,0,0,0,0
951,766120,3504435,0,0,0,0,0,0
952,2238188,4079429,0,0,0,0,0,0
953,3623369,4133909,0,0,0,0,0,0
954,3160577,1219915,0,0,0,0,0,0
955,3600506,1725426,0,0,0,0,0,0
956,3557445,1611238,0,0,0,0,0,0
957,2699876,3044054,0,0,0,0,0,0
958,2882252,2063944,0,0,0,0,0,0
959,1837892,4170989,0,0,0,0,0,0
960,1294771,812847,0,0,0,0,0,0
961,4502040,3730775,0,0,0,0,0,0
962,1368815,2284305,0,0,0,0,0,0
963,943311,3177949,0,0,0,0,0,0
964,2701636,2749293,0,0,0,0,0,0
965,12611,1587312,0,0,0,0,0,0
966,2536926,1564917,0,0,0,0,0,0
967,2019458,665713,0,0,0,0,0,0
968,4392927,2177730,0,0,0,0,0,0
969,4065435,1181220,0,0,0,0,0,0
970,1179908,484067,0,0,0,0,0,0
971,948268,1268304,0,0,0,0,0,0
972,686507,4837810,0,0,0,0,0,0
973,2534451,3380279,0,0,0,0,0,0
974,1443673,4454869,0,0,0,0,0,0
975,3796749,2238330,0,0,0,0,0,0
976,1486480,1357627,0,0,0,0,0,0
977,2785133,4331470,0,0,0,0,0,0
978,3559570,2535746,0,0,0,0,0,0
979,546772,1054039,0,0,0,0,0,0
980,3690774,3642397,0,0,0,0,0,0
981,834935,3025930,0,0,0,0,0,0
982,2704155,1123906,0,0,0,0,0,0
983,1672112,1986956,0,0,0,0,0,0
984,4036546,4230413,0,0,0,0,0,0
985,2264462,2482959,0,0,0,0,0,0
986,152889,1511593,0,0,0,0,0,0
987,2278247,1641736,0,0,0,0,0,0
988,923984,2615422,0,0,0,0,0,0
989,3152335,3521792,0,0,0,0,0,0
990,2663377,2834429,0,0,0,0,0,0
991,4147190,1214943,0,0,0,0,0,0
992,4359001,218541,0,0,0,0,0,0
993,4041936,1172771,0,0,0,0,0,0
994,11730,705041,0,0,0,0,0,0
995,1160301,917628,0,0,0,0,0,0
996,461051,2693885,0,0,0,0,0,0
997,2615834,1625661,0,0,0,0,0,0
998,526055,401964,0,0,0,0,0,0
999,1927315,1487626,0,0,0,0,0,0
1000,3018600,3211273,0,0,0,0,0,0
1001,4447339,3088343,0,0,0,0,0,0
1002,3512520,1759945,0,0,0,0,0,0
1003,1870398,4772802,0,0,0,0,0,0
1004,1287368,1687511,0,0,0,0,0,0
1005,531924,4856229,0,0,0,0,0,0
1006,1084775,2654224,0,0,0,0,0,0
1007,3795044,2871008,0,0,0,0,0,0
1008,4120162,2765654,0,0,0,0,0,0
1009,2233265,4331764,0,0,0,0,0,0
1010,4481319,2785704,0,0,0,0,0,0
1011,3385576,2351475,0,0,0,0,0,0
1012,119724,1795635,0,0,0,0,0,0
1013,1088923,1500632,0,0,0,0,0,0
1014,4004077,1596865,0,0,0,0,0,0
1015,1432879,1618695,0,0,0,0,0,0
1016,653721,2270635,0,0,0,0,0,0
1017,1374182,1551533,0,0,0,0,0,0
1018,4068110,1018367,0,0,0,0,0,0
1019,4037121,2081350,0,0,0,0,0,0
1020,3640847,1540923,0,0,0,0,0,0
1021,974991,456327,0,0,0,0,0,0
1022,4327541,320724,0,0,0,0,0,0
1023,4722315,1760459,0,0,0,0,0,0
1024,837776,803647,0,0,0,0,0,0
1025,3159708,4096087,0,0,0,0,0,0
1026,4810536,4381136,0,0,0,0,0,0
1027,1177270,3509531,0,0,0,0,0,0
1028,801518,1581153,0,0,0,0,0,0
1029,1092635,1492603,0,0,0,0,0,0
1030,2228939,2312113,0,0,0,0,0,0
1031,3737916,2818842,0,0,0,0,0,0
1032,4582187,839203,0,0,0,0,0,0
1033,96621,522661,0,0,0,0,0,0
1034,3650745,2082294,0,0,0,0,0,0
1035,1039408,2753229,0,0,0,0,0,0
1036,549554,4040912,0,0,0,0,0,0
1037,2055305,3218001,0,0,0,0,0,0
1038,2781403,1417835,0,0,0,0,0,0
1039,753235,4700505,0,0,0,0,0,0
1040,2315952,3843659,0,0,0,0,0,0
1041,52142,1339604,0,0,0,0,0,0
1042,1184794,4679238,0,0,0,0,0,0
1043,3809862,567128,0,0,0,0,0,0
1044,3927697,2375930,0,0,0,0,0,0
1045,244459,3392996,0,0,0,0,0,0
1046,199434,3822112,0,0,0,0,0,0
1047,2521451,2764542,0,0,0,0,0,0
1048,58028,2723293,0,0,0,0,0,0
1049,1302105,3473757,0,0,0,0,0,0
1050,1496541,4845446,0,0,0,0,0,0
1051,3533105,4294348,0,0,0,0,0,0
1052,1413662,691483,0,0,0,0,0,0
1053,779462,2032583,0,0,0,0,0,0
1054,942542,1696373,0,0,0,0,0,0
1055,232437,3155962,0,0,0,0,0,0
1056,2978337,2119624,0,0,0,0,0,0
1057,321931,2613307,0,0,0,0,0,0
1058,3739426,3636379,0,0,0,0,0,0
1059,1869241,3974162,0,0,0,0,0,0
1060,1798287,4720443,0,0,0,0,0,0
1061,2926697,2463190,0,0,0,0,0,0
1062,996374,2956967,0,0,0,0,0,0
1063,2531680,2144684,0,0,0,0,0,0
1064,232304,651426,0,0,0,0,0,0
1065,644847,4776863,0,0,0,0,0,0
1066,2096873,4493714,0,0,0,0,0,0
1067,565364,1811360,0,0,0,0,0,0
1068,2718030,3797523,0,0,0,0,0,0
1069,1422253,1338792,0,0,0,0,0,0
1070,405588,3673380,0,0,0,0,0,0
1071,4501509,510684,0,0,0,0,0,0
1072,4140620,614605,0,0,0,0,0,0
1073,1577950,1437285,0,0,0,0,0,0
1074,735205,1261172,0,0,0,0,0,0
1075,6890,2805200,0,0,0,0,0,0
1076,1897367,2548395,0,0,0,0,0,0
1077,102174,4814442,0,0,0,0,0,0
1078,3461212,2969916,0,0,0,0,0,0
1079,594634,2757514,0,0,0,0,0,0
1080,842614,2519878,0,0,0,0,0,0
1081,2953697,321732,0,0,0,0,0,0
1082,121622,3359450,0,0,0,0,0,0
1083,71089,3623635,0,0,0,0,0,0
1084,2465421,35410,0,0,0,0,0,0
1085,1472240,4805767,0,0,0,0,0,0
1086,566631,114854,0,0,0,0,0,0
1087,366838,762463,0,0,0,0,0,0
1088,901876,250087,0,0,0,0,0,0
1089,343027,3309372,0,0,0,0,0,0
1090,220624,2674682,0,0,0,0,0,0
1091,3522931,4351930,0,0,0,0,0,0
1092,1686035,4310789,0,0,0,0,0,0
1093,4130941,4302532,0,0,0,0,0,0
1094,400082,1677536,0,0,0,0,0,0
1095,1543845,4763953,0,0,0,0,0,0
1096,299303,1677968,0,0,0,0,0,0
1097,999770,2463417,0,0,0,0,0,0
1098,2714076,2767831,0,0,0,0,0,0
1099,2556433,1206985,0,0,0,0,0,0
1100,1514130,4835040,0,0,0,0,0,0
1101,3481991,2312816,0,0,0,0,0,0
1102,927036,4771860,0,0,0,0,0,0
1103,4174930,1361530,0,0,0,0,0,0
1104,3187613,1862054,0,0,0,0,0,0
1105,1079925,4698417,0,0,0,0,0,0
1106,1910245,1810468,0,0,0,0,0,0
1107,4078838,1881115,0,0,0,0,0,0
1108,4796323,656335,0,0,0,0,0,0
1109,2544535,236338,0,0,0,0,0,0
1110,2677131,954537,0,0,0,0,0,0
1111,1100613,4431414,0,0,0,0,0,0
1112,1507446,4584279,0,0,0,0,0,0
1113,3490592,2150948,0,0,0,0,0,0
1114,110732,3073858,0,0,0,0,0,0
1115,1155224,373196,0,0,0,0,0,0
1116,3730819,2265382,0,0,0,0,0,0
1117,3496012,503071,0,0,0,0,0,0
1118,2090232,2233527,0,0,0,0,0,0
1119,1620676,2828861,0,0,0,0,0,0
1120,881041,2248938,0,0,0,0,0,0
1121,4127835,3113036,0,0,0,0,0,0
1122,2464810,487655,0,0,0,0,0,0
1123,3012955,2387969,0,0,0,0,0,0
1124,1951196,2023173,0,0,0,0,0,0
1125,1671506,1577188,0,0,0,0,0,0
1126,3174692,1020718,0,0,0,0,0,0
1127,4487338,2109210,0,0,0,0,0,0
1128,3277207,225352,0,0,0,0,0,0
1129,4475987,366850,0,0,0,0,0,0
1130,918724,2130203,0,0,0,0,0,0
1131,2521649,719893,0,0,0,0,0,0
1132,877282,4195345,0,0,0,0,0,0
1133,3541596,4637659,0,0,0,0,0,0
1134,2960522,1505486,0,0,0,0,0,0
1135,2470184,2072794,0,0,0,0,0,0
1136,4521378,2017844,0,0,0,0,0,0
1137,651685,4006405,0,0,0,0,0,0
1138,1616802,3005610,0,0,0,0,0,0
1139,1178239,3888790,0,0,0,0,0,0
1140,2946419,4250043,0,0,0,0,0,0
1141,1087774,525951,0,0,0,0,0,0
1142,2613668,4061082,0,0,0,0,0,0
1143,556458,3888844,0,0,0,0,0,0
1144,1489072,571617,0,0,0,0,0,0
1145,947125,3304223,0,0,0,0,0,0
1146,899600,3567954,0,0,0,0,0,0
1147,2477191,4539872,0,0,0,0,0,0
1148,261132,4748237,0,0,0,0,0,0
1149,3459457,4393686,0,0,0,0,0,0
1150,3085145,1906993,0,0,0,0,0,0
1151,2058556,1367803,0,0,0,0,0,0
1152,909260,978672,0,0,0,0,0,0
1153,2482632,3005930,0,0,0,0,0,0
1154,4071809,4284590,0,0,0,0,0,0
1155,2065339,3624567,0,0,0,0,0,0
1156,182568,2808056,0,0,0,0,0,0
1157,1256776,862806,0,0,0,0,0,0
1158,4306539,2638251,0,0,0,0,0,0
1159,2079343,857240,0,0,0,0,0,0
1160,4005708,4387160,0,0,0,0,0,0
1161,1751330,346692,0,0,0,0,0,0
1162,4296738,2852639,0,0,0,0,0,0
1163,3776218,1067980,0,0,0,0,0,0
1164,320811,812455,0,0,0,0,0,0
1165,3684693,2357288,0,0,0,0,0,0
1166,2034255,2960064,0,0,0,0,0,0
1167,3147381,1688993,0,0,0,0,0,0
1168,146122,3303477,0,0,0,0,0,0
1169,3359631,184633,0,0,0,0,0,0
1170,3641277,1202720,0,0,0,0,0,0
1171,2448003,1652492,0,0,0,0,0,0
1172,4741548,695062,0,0,0,0,0,0
1173,1870765,3631731,0,0,0,0,0,0
1174,3865799,2307118,0,0,0,0,0,0
1175,91150,1324077,0,0,0,0,0,0
1176,4797165,416696,0,0,0,0,0,0
1177,455493,1882670,0,0,0,0,0,0
1178,2142186,2618036,0,0,0,0,0,0
1179,4746272,3141877,0,0,0,0,0,0
1180,4499505,2629849,0,0,0,0,0,0
1181,4170319,4243123,0,0,0,0,0,0
1182,419034,2044955,0,0,0,0,0,0
1183,1089754,1786277,0,0,0,0,0,0
1184,348407,4694428,0,0,0,0,0,0
1185,767885,3638067,0,0,0,0,0,0
1186,3801354,3774134,0,0,0,0,0,0
1187,4379914,1767754,0,0,0,0,0,0
1188,1063116,2512299,0,0,0,0,0,0
1189,2075175,3293836,0,0,0,0,0,0
1190,2579901,1014785,0,0,0,0,0,0
1191,2634029,4809278,0,0,0,0,0,0
1192,2144878,4309440,0,0,0,0,0,0
1193,2241472,3793438,0,0,0,0,0,0
1194,3746994,866144,0,0,0,0,0,0
1195,2609230,2706933,0,0,0,0,0,0
1196,639516,3655094,0,0,0,0,0,0
1197,909596,2760516,0,0,0,0,0,0
1198,42065,153440,0,0,0,0,0,0
1199,3880511,924172,0,0,0,0,0,0
1200,4191303,1984062,0,0,0,0,0,0
1201,2301371,4317645,0,0,0,0,0,0
1202,2528178,2215472,0,0,0,0,0,0
1203,1684456,3367041,0,0,0,0,0,0
1204,2866575,764784,0,0,0,0,0,0
1205,1288222,3229589,0,0,0,0,0,0
1206,3828254,2199999,0,0,0,0,0,0
1207,3913069,2173150,0,0,0,0,0,0
1208,4637072,438029,0,0,0,0,0,0
1209,2788687,3019679,0,0,0,0,0,0
1210,478352,3220327,0,0,0,0,0,0
1211,2862300,1459801,0,0,0,0,0,0
1212,371747,4534834,0,0,0,0,0,0
1213,3765159,1457884,0,0,0,0,0,0
1214,3010573,2471133,0,0,0,0,0,0
1215,952242,399847,0,0,0,0,0,0
1216,3187959,3734404,0,0,0,0,0,0
1217,3178106,307847,0,0,0,0,0,0
1218,2721486,213747,0,0,0,0,0,0
1219,106420,3852159,0,0,0,0,0,0
1220,2097531,1780080,0,0,0,0,0,0
1221,1476995,3902493,0,0,0,0,0,0
1222,861451,3357490,0,0,0,0,0,0
1223,4714129,467671,0,0,0,0,0,0
1224,2217382,878236,0,0,0,0,0,0
1225,1150764,489839,0,0,0,0,0,0
1226,88003,2161125,0,0,0,0,0,0
1227,3549286,4400339,0,0,0,0,0,0
1228,2389887,572414,0,0,0,0,0,0
1229,2805039,1941347,0,0,0,0,0,0
1230,396628,4361503,0,0,0,0,0,0
1231,3209642,2673391,0,0,0,0,0,0
1232,1702505,957886,0,0,0,0,0,0
1233,252647,4519939,0,0,0,0,0,0
1234,2021518,4798690,0,0,0,0,0,0
1235,1507341,3747232,0,0,0,0,0,0
1236,2201645,1442559,0,0,0,0,0,0
1237,4729426,1384304,0,0,0,0,0,0
1238,162483,348787,0,0,0,0,0,0
1239,1566013,3417927,0,0,0,0,0,0
1240,3097467,2417706,0,0,0,0,0,0
1241,134064,1990169,0,0,0,0,0,0
1242,83848,3083497,0,0,0,0,0,0
1243,3081501,2871869,0,0,0,0,0,0
1244,723773,4820742,0,0,0,0,0,0
1245,542865,3434587,0,0,0,0,0,0
1246,1574736,3027413,0,0,0,0,0,0
1247,4824766,2116576,0,0,0,0,0,0
1248,1260917,1785097,0,0,0,0,0,0
1249,4398732,1556091,0,0,0,0,0,0
1250,1131873,4241114,0,0,0,0,0,0
1251,935751,2673457,0,0,0,0,0,0
1252,1388277,3000417,0,0,0,0,0,0
1253,2200069,3746796,0,0,0,0,0,0
1254,1551246,3313147,0,0,0,0,0,0
1255,3511403,3023144,0,0,0,0,0,0
1256,817072,2661011,0,0,0,0,0,0
1257,1255897,2176381,0,0,0,0,0,0
1258,1504299,2819872,0,0,0,0,0,0
1259,3754904,678694,0,0,0,0,0,0
1260,2248767,2951300,0,0,0,0,0,0
1261,1245260,3473077,0,0,0,0,0,0
1262,13200,3066657,0,0,0,0,0,0
1263,1144881,258718,0,0,0,0,0,0
1264,438020,3257565,0,0,0,0,0,0
1265,2427628,1672058,0,0,0,0,0,0
1266,1923336,3388652,0,0,0,0,0,0
1267,3566660,3382896,0,0,0,0,0,0
1268,2600224,1476826,0,0,0,0,0,0
1269,1022218,4227656,0,0,0,0,0,0
1270,3768805,1335127,0,0,0,0,0,0
1271,4825371,3271213,0,0,0,0,0,0
1272,3838879,2630748,0,0,0,0,0,0
1273,2619516,4761235,0,0,0,0,0,0
1274,239636,4120296,0,0,0,0,0,0
